id,category,task,value,date,day
4018,one_dataset,Scatter plot blog post final,2,2017/04/03,friday
3889,one_dataset,Elevation graph DV1,3,2017/04/03,saturday
3888,one_dataset,Draft bubbles blog,3,2017/04/03,saturday
3887,one_dataset,Upadte twitter profile,5,2017/04/03,saturday
3869,one_dataset,Elevation graphs DV2,3,2017/04/03,sunday
3815,one_dataset,Scatter plot blog post DV#1,2,2017/04/03,thursday
3700,one_dataset,Scatter Plot DV #2,3,2017/04/03,tuesday
3699,one_dataset,clean up blog post,3,2017/04/03,tuesday
3610,one_dataset,Input Field DV,3,2017/04/03,wednesday
3609,one_dataset,Email on the snow again,5,2017/04/03,wednesday
3326,health,Run,2,2017/04/03,friday
2808,health,lift,5,2017/04/03,sunday
2692,health,Orange Theory,5,2017/04/03,thursday
1191,fcfs,Fix loan objection dl email,3,2017/04/03,friday
1190,fcfs,Remove title and real estate from setup,5,2017/04/03,friday
854,fcfs,Clean up count by year,3,2017/04/03,thursday
853,fcfs,Setup links in sidebar and clean upbar,5,2017/04/03,thursday
548,fcfs,Time stamp processsing,2,2017/04/03,wednesday
547,fcfs,Check analytics,2,2017/04/03,wednesday
546,fcfs,Remove name from sidebar navicagion,2,2017/04/03,wednesday
545,fcfs,check memory,1,2017/04/03,wednesday
544,fcfs,Remove credit fo prospect details page,2,2017/04/03,wednesday
543,fcfs,Add icons to sidebar navigation,2,2017/04/03,wednesday
542,fcfs,Check backups,2,2017/04/03,wednesday
541,fcfs,Chase lender letter to LL,3,2017/04/03,wednesday
540,fcfs,Sum closed lonas for current year only,3,2017/04/03,wednesday
178,board,party with a purpose,5,2017/04/03,friday
97,board,Type up meeting notes,5,2017/04/03,thursday
33,board,Board meeting,5,2017/04/03,tuesday
32,board,Review meeting docs and prepere tues,5,2017/04/03,tuesday
31,board,Update budget graph,5,2017/04/03,tuesday
7698,vacation,vacation,100,2017/03/27,saturday
7625,snowmass,Call pest control,2,2017/03/20,friday
7624,snowmass,Text Renee,2,2017/03/20,friday
7413,snowmass,Call pest control,2,2017/03/20,tuesday
6604,personal,Send Mike coaching link and email stephanie,3,2017/03/20,friday
6603,personal,Text dog watcher,2,2017/03/20,friday
6602,personal,Upate movies,2,2017/03/20,friday
6601,personal,Personal finances,3,2017/03/20,friday
6600,personal,Hair cut,2,2017/03/20,friday
6599,personal,Taxes,5,2017/03/20,friday
6598,personal,Order OCR book,2,2017/03/20,friday
6597,personal,Prep for dog watcher,3,2017/03/20,friday
6596,personal,Finalize Nanny Contract,3,2017/03/20,friday
6595,personal,Orkin,2,2017/03/20,friday
6594,personal,Sun screen toileties books,3,2017/03/20,friday
6593,personal,trash,2,2017/03/20,friday
6263,personal,Pill pcikets,2,2017/03/20,monday
6262,personal,Contact solution,2,2017/03/20,monday
6261,personal,Mail back slavens forms,2,2017/03/20,monday
6260,personal,Laundry basket,2,2017/03/20,monday
6259,personal,Water plant,2,2017/03/20,monday
6258,personal,Doctor and perscription,3,2017/03/20,monday
6257,personal,Respond to Lee,2,2017/03/20,monday
5890,personal,talley scrum,3,2017/03/20,saturday
5368,personal,Reply to Joel,2,2017/03/20,thursday
5367,personal,Pack for Hawaii,3,2017/03/20,thursday
4903,personal,Call dog watcher,2,2017/03/20,tuesday
4902,personal,Call Lee,2,2017/03/20,tuesday
4901,personal,Track package,1,2017/03/20,tuesday
4900,personal,Call Tree Trimmers,2,2017/03/20,tuesday
4327,personal,Contact for Nanny,5,2017/03/20,wednesday
4326,personal,Trash,3,2017/03/20,wednesday
4325,personal,Sprinklers,2,2017/03/20,wednesday
4324,personal,Text Joel,3,2017/03/20,wednesday
4323,personal,Call doug mcghee,2,2017/03/20,wednesday
4322,personal,Email about coaching,3,2017/03/20,wednesday
4321,personal,Print passwords and secuirty thigns,3,2017/03/20,wednesday
4320,personal,Back up computer,2,2017/03/20,wednesday
4319,personal,Laundry,3,2017/03/20,wednesday
4318,personal,Track France and son package,3,2017/03/20,wednesday
4317,personal,Laundry,3,2017/03/20,wednesday
4316,personal,Student loans,3,2017/03/20,wednesday
4315,personal,Trim ,3,2017/03/20,wednesday
3919,one_dataset,Fix up Blog Post,2,2017/03/20,monday
3814,one_dataset,Swami Ji coaching call,3,2017/03/20,thursday
3698,one_dataset,Reply to Eliot,2,2017/03/20,tuesday
3697,one_dataset,Add Triangles,5,2017/03/20,tuesday
3325,health,Orange Theory,5,2017/03/20,friday
2691,health,2.5 Mile run,3,2017/03/20,thursday
1189,fcfs,Resolve invocies,3,2017/03/20,friday
1188,fcfs,Loan objection deadline test,3,2017/03/20,friday
1187,fcfs,Reply to Chris,2,2017/03/20,friday
1186,fcfs,Loan objection Deadline Emai body,3,2017/03/20,friday
1057,fcfs,Meet with Mike,2,2017/03/20,monday
1056,fcfs,Update Basecamp,3,2017/03/20,monday
1055,fcfs,Send mike analytics,2,2017/03/20,monday
852,fcfs,Floify webinar,3,2017/03/20,thursday
851,fcfs,Meet with Mike,3,2017/03/20,thursday
850,fcfs,Pay Mike,2,2017/03/20,thursday
849,fcfs,Processing Meeting,3,2017/03/20,thursday
695,fcfs,Fix appraisal inspection isseu,3,2017/03/20,tuesday
694,fcfs,Initial CD countdown email,3,2017/03/20,tuesday
693,fcfs,Interface on IR closed only,3,2017/03/20,tuesday
539,fcfs,Test validations,3,2017/03/20,wednesday
538,fcfs,Speed and ram issues,3,2017/03/20,wednesday
537,fcfs,Lender Nuetral list,3,2017/03/20,wednesday
536,fcfs,Loan objection email,5,2017/03/20,wednesday
535,fcfs,Follow up with Mike,3,2017/03/20,wednesday
534,fcfs,Research uptime and ping down,2,2017/03/20,wednesday
533,fcfs,Follw up with Prezz,2,2017/03/20,wednesday
532,fcfs,Upate individual point systems,5,2017/03/20,wednesday
145,board,Add interactivity and buttons to MSWP graphs,5,2017/03/20,monday
144,board,Add budget to visualiztion,5,2017/03/20,monday
143,board,Email Board d3 graphs,3,2017/03/20,monday
30,board,Respond to Dela,2,2017/03/20,tuesday
29,board,Board meeting,5,2017/03/20,tuesday
6592,personal,Taxes,8,2017/03/13,friday
6591,personal,Email Bruce,3,2017/03/13,friday
6256,personal,Text Joel,2,2017/03/13,monday
6255,personal,Personal Finances,3,2017/03/13,monday
6254,personal,water plant,1,2017/03/13,monday
6253,personal,Purchase and cancel office,3,2017/03/13,monday
6252,personal,Register for coaching,3,2017/03/13,monday
6251,personal,Call on school choice,3,2017/03/13,monday
6250,personal,Update apple watch,2,2017/03/13,monday
6249,personal,Update scrum,5,2017/03/13,monday
5661,personal,Adjust safety lights,2,2017/03/13,sunday
5660,personal,Call Luiz,2,2017/03/13,sunday
5659,personal,Text Joel Bea,2,2017/03/13,sunday
5658,personal,Respond to Bloc Person,2,2017/03/13,sunday
5657,personal,Backup computer,3,2017/03/13,sunday
4899,personal,Menu Grociers,3,2017/03/13,tuesday
4898,personal,Wax cutting board,2,2017/03/13,tuesday
4314,personal,Order new dish rag,2,2017/03/13,wednesday
4313,personal,Water yard,2,2017/03/13,wednesday
4312,personal,Call Luize on sprinklers,2,2017/03/13,wednesday
4311,personal,Trash,2,2017/03/13,wednesday
4017,one_dataset,Radial Lolipop Blog post dv1,3,2017/03/13,friday
3868,one_dataset,Radial lolipop blog post final,3,2017/03/13,sunday
3867,one_dataset,Radial lolipop blog post dv2,3,2017/03/13,sunday
3813,one_dataset,Email API,3,2017/03/13,thursday
3696,one_dataset,Area siloutee and compare,5,2017/03/13,tuesday
3608,one_dataset,Request API token from on the snow,5,2017/03/13,wednesday
3607,one_dataset,area squiggles,5,2017/03/13,wednesday
3324,Health,No Fap,2,2017/03/13,friday
3113,Health,No Fap,2,2017/03/13,monday
2944,Health,No Fap,2,2017/03/13,saturday
2943,Health,Orange Theory,5,2017/03/13,saturday
2942,Health,Meditate,3,2017/03/13,saturday
2807,Health,No Fap,2,2017/03/13,sunday
2690,Health,No Fap,2,2017/03/13,thursday
2416,Health,No Fap,2,2017/03/13,tuesday
2415,Health,Meditate,3,2017/03/13,tuesday
2211,Health,No Fap,2,2017/03/13,wednesday
2210,Health,Orange Theory,5,2017/03/13,wednesday
2209,Health,Meditate,3,2017/03/13,wednesday
1185,fcfs,Mike Meeting,3,2017/03/13,friday
1054,fcfs,Submit ticket for point upgrade,2,2017/03/13,monday
1053,fcfs,Spreadsheet for all passwords,3,2017/03/13,monday
1052,fcfs,Add dates to Processing,5,2017/03/13,monday
1051,fcfs,Fix phase II of links,2,2017/03/13,monday
1050,fcfs,Email Mike about computer,3,2017/03/13,monday
1049,fcfs,Update basecamp,2,2017/03/13,monday
928,fcfs,Email Team about Point upgrate,2,2017/03/13,sunday
927,fcfs,Add Analytics phase II,3,2017/03/13,sunday
848,fcfs,Add quicken drop to list,5,2017/03/13,thursday
847,fcfs,Fix LO Insurance,3,2017/03/13,thursday
846,fcfs,Follow up with paresh again,3,2017/03/13,thursday
692,fcfs,Mike Meeting,3,2017/03/13,tuesday
531,fcfs,Put list on basecamp,3,2017/03/13,wednesday
530,fcfs,Submit Ticket and follow up with Paresh,2,2017/03/13,wednesday
529,fcfs,Controller and IR model and setup,2,2017/03/13,wednesday
528,fcfs,Migration of IR and type,2,2017/03/13,wednesday
96,board,Revenue and expenses to graph,3,2017/03/13,thursday
95,board,Add cash to MSWP Graph,5,2017/03/13,thursday
8,board,Update MSWP financials,5,2017/03/13,wednesday
7,board,compile data for visualization,5,2017/03/13,wednesday
7583,snowmass,Call kimberly,2,2017/03/06,monday
7582,snowmass,Update Renee,2,2017/03/06,monday
7581,snowmass,Email renee about check,2,2017/03/06,monday
7494,snowmass,Update renee,1,2017/03/06,thursday
7412,snowmass,Follow up with kim and finalize,3,2017/03/06,tuesday
7339,snowmass,Call Juan,1,2017/03/06,wednesday
6590,personal,set up new computer,5,2017/03/06,friday
6589,personal,Hange light,5,2017/03/06,friday
6588,personal,Chop and Pick up Rose bushes,8,2017/03/06,friday
6587,personal,Time machin backup ,3,2017/03/06,friday
6586,personal,set up mouse and keyboard,2,2017/03/06,friday
6248,personal,Sign up for parent teacher conference,2,2017/03/06,monday
6247,personal,Download heaspace app,2,2017/03/06,monday
6246,personal,Buy baster and fire wood,3,2017/03/06,monday
6245,personal,Buy motion sensor lights,3,2017/03/06,monday
6244,personal,Hair cut,2,2017/03/06,monday
6243,personal,Drop off CC and root to mike,3,2017/03/06,monday
6242,personal,Make butternut squash,2,2017/03/06,monday
6241,personal,Order Frazz refill,2,2017/03/06,monday
6240,personal,Put wheel on wheel barro,3,2017/03/06,monday
6239,personal,Fix soap pump,2,2017/03/06,monday
6238,personal,Text Chris,1,2017/03/06,monday
6237,personal,Make bars,3,2017/03/06,monday
5889,personal,Increase internet speed,3,2017/03/06,saturday
5656,personal,Set up new computer better,5,2017/03/06,sunday
5655,personal,Set up better touch,2,2017/03/06,sunday
5366,personal,Email France and Son,2,2017/03/06,thursday
5365,personal,Prep Dinner,2,2017/03/06,thursday
5364,personal,Download photos,5,2017/03/06,thursday
5363,personal,H & M Seb clothes,3,2017/03/06,thursday
5362,personal,Clean car,2,2017/03/06,thursday
5361,personal,walk frazz,2,2017/03/06,thursday
4897,personal,Call swoopoing labor,2,2017/03/06,tuesday
4896,personal,Print Invoices,2,2017/03/06,tuesday
4895,personal,Take down lights,5,2017/03/06,tuesday
4894,personal,Adina perscripton drop off,2,2017/03/06,tuesday
4893,personal,Pay MSWP,2,2017/03/06,tuesday
4892,personal,Drop off Adina Perscriptoin,2,2017/03/06,tuesday
4891,personal,Pay roofers,2,2017/03/06,tuesday
4890,personal,Buy Envelops,2,2017/03/06,tuesday
4889,personal,Install motion sensor lights,8,2017/03/06,tuesday
4888,personal,Water plant,1,2017/03/06,tuesday
4310,personal,Pull up trim rose bushes,5,2017/03/06,wednesday
4309,personal,Fix Pen,2,2017/03/06,wednesday
4308,personal,Clean slippy's tank,3,2017/03/06,wednesday
4307,personal,Clean bathroom ceiling,3,2017/03/06,wednesday
4306,personal,Trash,2,2017/03/06,wednesday
4305,personal,Pick up Frazz perscription,2,2017/03/06,wednesday
4304,personal,Send back light,3,2017/03/06,wednesday
4303,personal,Seb dentist,3,2017/03/06,wednesday
4302,personal,Make root veggies,3,2017/03/06,wednesday
3323,health,No fap,2,2017/03/06,friday
3322,health,Orange theory,5,2017/03/06,friday
3112,health,No fap,2,2017/03/06,monday
2941,health,No fap,2,2017/03/06,saturday
2806,health,No fap,2,2017/03/06,sunday
2689,health,No fap,2,2017/03/06,thursday
2414,health,No fap,2,2017/03/06,tuesday
2413,health,mediate,2,2017/03/06,tuesday
2208,health,No fap,2,2017/03/06,wednesday
2207,health,Orange theory,5,2017/03/06,wednesday
7580,snowmass,text renee,2,2017/02/27,monday
6585,personal,Research pay off and pay,3,2017/02/27,friday
6236,personal,Call dad x2,2,2017/02/27,monday
5888,personal,Genius bar,3,2017/02/27,saturday
5887,personal,Send Joel orizaba ticket info,2,2017/02/27,saturday
5886,personal,Rake leaves stack wood,3,2017/02/27,saturday
5654,personal,Buy new laptop,3,2017/02/27,sunday
5653,personal,Laundry,2,2017/02/27,sunday
5360,personal,Skiing,5,2017/02/27,thursday
5359,personal,Trash,2,2017/02/27,thursday
5358,personal,Call dad x2,2,2017/02/27,thursday
5357,personal,Dentist Apt,5,2017/02/27,thursday
4887,personal,Pack for skiing,2,2017/02/27,tuesday
4886,personal,Personal fiances,2,2017/02/27,tuesday
4885,personal,Register for soccer,3,2017/02/27,tuesday
4884,personal,Back up computer,2,2017/02/27,tuesday
4883,personal,Replace Ink in Pen,2,2017/02/27,tuesday
4882,personal,Water plant,1,2017/02/27,tuesday
4881,personal,Book flight for finish,3,2017/02/27,tuesday
4301,personal,Reschedule Dentist,2,2017/02/27,wednesday
4300,personal,ELG ,5,2017/02/27,wednesday
4016,one_dataset,Radial bar base summit,5,2017/02/27,friday
4015,one_dataset,Blog Post dv2,3,2017/02/27,friday
4014,one_dataset,Blog post dv1,3,2017/02/27,friday
4013,one_dataset,Finalize blog post and post,3,2017/02/27,friday
4012,one_dataset,update links in blog post,3,2017/02/27,friday
3918,one_dataset,Interactive radial button,8,2017/02/27,monday
3917,one_dataset,pay swamiji,3,2017/02/27,monday
3812,one_dataset,Research d3 meetup,3,2017/02/27,thursday
3811,one_dataset,Swamiji coaching call,3,2017/02/27,thursday
3810,one_dataset,clean up sortable bar,3,2017/02/27,thursday
3695,one_dataset,Axes on radial base summit,5,2017/02/27,tuesday
2412,health,Orange theory,5,2017/02/27,tuesday
1184,fcfs,Prepare second phase of LO recruting,5,2017/02/27,friday
1183,fcfs,Flannel shirt guy,3,2017/02/27,friday
1182,fcfs,Meet with Paul,3,2017/02/27,friday
1181,fcfs,Remove LO recruiing phase one,3,2017/02/27,friday
1180,fcfs,Compile stats for LO recruting,3,2017/02/27,friday
1179,fcfs,Make edits to lo recruiting page,3,2017/02/27,friday
1048,fcfs,Finish borrower paid ,5,2017/02/27,monday
845,fcfs,Email Eliot about password reset,2,2017/02/27,thursday
844,fcfs,Reorder home page and voe notes,5,2017/02/27,thursday
843,fcfs,Add reorder all notes in basecamp,2,2017/02/27,thursday
842,fcfs,Reorder prospect notes,5,2017/02/27,thursday
841,fcfs,Respond to Eliot,2,2017/02/27,thursday
691,fcfs,Update basecamp,2,2017/02/27,tuesday
690,fcfs,Add seller credit task,8,2017/02/27,tuesday
7623,snowmass,call kimberly at HD,2,2017/02/20,friday
7622,snowmass,call logan,3,2017/02/20,friday
7493,snowmass,follow up with kim and jeff,2,2017/02/20,thursday
7411,snowmass,call kimberly at HD,3,2017/02/20,tuesday
7338,snowmass,call kimber jeff logan,3,2017/02/20,wednesday
7337,snowmass,call kimberly at HD,2,2017/02/20,wednesday
6584,personal,Pay medical bill,2,2017/02/20,friday
6235,personal,Grocories,3,2017/02/20,monday
6234,personal,Gen bar appt,3,2017/02/20,monday
6233,personal,Create genis bar appartment,2,2017/02/20,monday
5652,personal,Down orange theory,2,2017/02/20,sunday
5651,personal,Clean up House,2,2017/02/20,sunday
5650,personal,Laundry,3,2017/02/20,sunday
5649,personal,cook root vegies,2,2017/02/20,sunday
5356,personal,Personal finances,3,2017/02/20,thursday
5355,personal,Water Plant,1,2017/02/20,thursday
5354,personal,Trash,2,2017/02/20,thursday
4880,personal,Pay MSWP,2,2017/02/20,tuesday
4299,personal,Genius bar apt,3,2017/02/20,wednesday
4011,one_dataset,Reach out to Swami Ji,3,2017/02/20,friday
3916,one_dataset,Blog Post Dv1,3,2017/02/20,monday
3915,one_dataset,Tooltip to radial bar,5,2017/02/20,monday
3914,one_dataset,Add tags and ULR to dog,3,2017/02/20,monday
3866,one_dataset,Radial Bubble,3,2017/02/20,sunday
3865,one_dataset,Radial drop base,3,2017/02/20,sunday
3864,one_dataset,Finalize blog post and post,5,2017/02/20,sunday
3809,one_dataset,Blog Post dv 2,3,2017/02/20,thursday
3694,one_dataset,Bubble Chart,5,2017/02/20,tuesday
3693,one_dataset,Basic scatter plot,8,2017/02/20,tuesday
3606,one_dataset,Center Radial,5,2017/02/20,wednesday
3605,one_dataset,Forced Bubble,5,2017/02/20,wednesday
3321,health,No fap,2,2017/02/20,friday
3320,health,Orange theory,4,2017/02/20,friday
3111,health,No fap,2,2017/02/20,monday
3110,health,Orange theory,4,2017/02/20,monday
2940,health,No fap,2,2017/02/20,saturday
2805,health,No fap,2,2017/02/20,sunday
2688,health,No fap,2,2017/02/20,thursday
2411,health,No fap,2,2017/02/20,tuesday
2206,health,No fap,2,2017/02/20,wednesday
2205,health,GVT chest / back,4,2017/02/20,wednesday
1178,fcfs,Borrower Pid validation email to eliot,5,2017/02/20,friday
1177,fcfs,Fix exsisting specs,3,2017/02/20,friday
1176,fcfs,Get prospect to processing pass,3,2017/02/20,friday
1175,fcfs,borrower paid calcs,5,2017/02/20,friday
840,fcfs,Processing meeting,3,2017/02/20,thursday
839,fcfs,Research harper,3,2017/02/20,thursday
838,fcfs,Email Chris,2,2017/02/20,thursday
837,fcfs,Follow up with Paresh,2,2017/02/20,thursday
836,fcfs,Reply to Mike about MS Office,1,2017/02/20,thursday
835,fcfs,First name on Prospect,2,2017/02/20,thursday
834,fcfs,Add serach button to prospect,3,2017/02/20,thursday
527,fcfs,Update Basecamp,2,2017/02/20,wednesday
6583,personal,Book and cancel move,3,2017/02/13,friday
6582,personal,Laundry,2,2017/02/13,friday
6581,personal,Pay Amex,2,2017/02/13,friday
6580,personal,Calc student loans,3,2017/02/13,friday
6579,personal,Personal finances,3,2017/02/13,friday
6232,personal,Plan V Day ,2,2017/02/13,monday
5885,personal,Clean House,5,2017/02/13,saturday
5884,personal,Menu Groceies,3,2017/02/13,saturday
5883,personal,Wash car,3,2017/02/13,saturday
5648,personal,Menu Groceries,3,2017/02/13,sunday
4879,personal,Fish with Dad,8,2017/02/13,tuesday
4878,personal,Take down light,3,2017/02/13,tuesday
4877,personal,Buy V_day gifts,5,2017/02/13,tuesday
4298,personal,Buy Packing Material and Pack,3,2017/02/13,wednesday
4297,personal,Trash,2,2017/02/13,wednesday
4296,personal,Water Plant,1,2017/02/13,wednesday
4295,personal,Back up computer,2,2017/02/13,wednesday
3913,one_dataset,Rotate labels,3,2017/02/13,monday
3912,one_dataset,Scale padding with index value,3,2017/02/13,monday
3911,one_dataset,Add convas,2,2017/02/13,monday
3910,one_dataset,Scale axes around center,3,2017/02/13,monday
3886,one_dataset,Blog Post dv2,5,2017/02/13,saturday
3863,one_dataset,Finalize blog and post,3,2017/02/13,sunday
3808,one_dataset,Rework blogs,5,2017/02/13,thursday
3692,one_dataset,reply and make eliot comments,3,2017/02/13,tuesday
3604,one_dataset,Ski resort stats,5,2017/02/13,wednesday
3603,one_dataset,Blog post dv1,5,2017/02/13,wednesday
3602,one_dataset,Remove blank space,5,2017/02/13,wednesday
3601,one_dataset,Group by states,15,2017/02/13,wednesday
3319,health,no fap,2,2017/02/13,friday
3109,health,no fap,2,2017/02/13,monday
2939,health,no fap,2,2017/02/13,saturday
